ConcentrationObservationID,PhysicalEventID,Year,Treatment,Analyte,Observed,Predicted,Lower95,Upper95,residual_observed_minus_predicted,standardized_discrepancy_Bayes,y_true,y_pred,standardized_discrepancy_ML,BayesMLAbsolutePredictionDifference_mg_L,review_note
CO_296035ee7b1f0fc62e91,PE_5a4fce34a0e108e52dfa,2023,MT,TSS,7110.0,3747.201636861726,2814.2602269713134,4801.25917296851,3362.798363138274,4.20075978429418,7110.000000000003,390.3510959829613,2.900567334322957,3356.8505408787646,Descriptive disagreement only; no automatic error label or exclusion.
CO_fdd9f143c54b9de840e9,PE_7c42b855d80a50c9cdb0,2025,ST,TSS,4696.667,3779.602837471394,2947.7999939796337,4652.077549217372,917.0641625286062,1.1455834806498586,4696.667000000002,515.0370950383729,1.8050197681174789,3264.565742433021,Descriptive disagreement only; no automatic error label or exclusion.
CO_099f89c2020b0fec86ac,PE_9369fd0839122e523c2d,2023,CT,TSS,3236.667,3907.88050706633,2911.655880440296,4847.957066025337,-671.2135070663303,-0.8384703460269167,3236.6669999999986,677.4496552169832,1.104697929570804,3230.430851849347,Descriptive disagreement only; no automatic error label or exclusion.
CO_398f884775d40f722bd3,PE_799d2a28007a9327113e,2025,ST,TSS,2196.667,3477.6717703555696,2543.2466054496945,4371.902372330178,-1281.0047703555697,-1.6002129005965058,2196.6669999999995,280.29164643575217,0.8272122294257244,3197.3801239198174,Descriptive disagreement only; no automatic error label or exclusion.
CO_757b44d1080721482d5b,PE_5a19bce816f839946c65,2023,CT,TSS,1163.333,3764.3761687582737,2770.066608781635,4734.586596077193,-2601.0431687582736,-3.249186052991896,1163.3330000000003,572.1842353025803,0.2551720813243186,3192.1919334556933,Descriptive disagreement only; no automatic error label or exclusion.
CO_4c0233563b7ba4e22078,PE_d3714fe760068901acb1,2023,ST,TSS,3563.333,3559.2130772826085,2568.398059094336,4562.727745962598,4.119922717391546,0.0051465487361148,3563.333000000003,384.5877821826415,1.3721199834450408,3174.625295099967,Descriptive disagreement only; no automatic error label or exclusion.
CO_fc6ff81abf2253bf5737,PE_dc2aa1cfe56c14619f74,2025,ST,TSS,3863.333,3507.5165457283183,2648.507997637878,4389.3270718424255,355.8164542716818,0.4444808431213007,3863.332999999999,344.52671986101376,1.5189089039875423,3162.9898258673047,Descriptive disagreement only; no automatic error label or exclusion.
CO_a5215e527a9a67894a1e,PE_38b89c5882c878930ee8,2025,ST,TSS,2720.0,3653.169460453479,2782.018703177922,4516.860512038949,-933.1694604534788,-1.1657019892641376,2719.9999999999995,501.19533807317714,0.9577572304084344,3151.974122380302,Descriptive disagreement only; no automatic error label or exclusion.
CO_efc54f78c3ba4a5c8442,PE_b15e4fcb30712b14fe4a,2024,CT,TSS,2196.667,3666.975580060307,2692.001820312008,4651.167420600083,-1470.3085800603071,-1.8366885214776856,2196.6669999999995,523.8558339097144,0.7220766284309235,3143.1197461505926,Descriptive disagreement only; no automatic error label or exclusion.
CO_2fa74d342cdecef2855d,PE_1c53b0fc59e9275386be,2023,CT,TSS,1323.333,3487.2058554598825,2491.8952230324658,4438.315078207764,-2163.8728554598824,-2.703079128734524,1323.333,368.432750390431,0.4121870816641299,3118.7731050694515,Descriptive disagreement only; no automatic error label or exclusion.
CO_963c06702e74beb96ffb,PE_ce41a236169da5949b8e,2025,MT,TSS,2446.667,3337.2864601514275,2475.2851727427283,4214.998286958926,-890.6194601514276,-1.1125491353642822,2446.6670000000004,247.3480398556784,0.9493461376736796,3089.938420295749,Descriptive disagreement only; no automatic error label or exclusion.
CO_a21f0625186410da4908,PE_4653bf7848ab84c87e5f,2025,MT,TSS,3490.0,3268.456897068961,2378.2203327539496,4172.220501738704,221.5431029310389,0.2767484864635005,3490.000000000002,188.4193129802065,1.4251424783036368,3080.0375840887546,Descriptive disagreement only; no automatic error label or exclusion.
CO_8a7307473a7843dc8011,PE_9fc5522dd20d6fa4e1e5,2025,ST,TSS,2273.333,3720.724986644429,2791.26837105909,4618.203826632823,-1447.391986644429,-1.808061439619408,2273.332999999999,651.415555238399,0.7001081197012679,3069.30943140603,Descriptive disagreement only; no automatic error label or exclusion.
CO_b73a3d6f109428b33967,PE_68b3d2c837e12d792894,2023,CT,TSS,513.333,3467.745313084468,2495.175862553138,4446.360638387359,-2954.412313084468,-3.69060975141151,513.3330000000002,427.72982289258994,0.0369510048484204,3040.0154901918777,Descriptive disagreement only; no automatic error label or exclusion.
CO_8d3645e0e56c7842aab9,PE_38b89c5882c878930ee8,2025,ST,TSS,7440.0,3443.4458732415314,2616.407430666667,4359.968028052239,3996.554126758469,4.992438451104241,7440.0,429.7252596643599,3.026017312346672,3013.7206135771717,Descriptive disagreement only; no automatic error label or exclusion.
CO_6254768956a95dfd970c,PE_fdeac2bbac5d3bc57c18,2025,MT,TSS,11363.333,3409.630851922556,2563.465846470322,4452.990249583654,7953.702148077445,9.935651356960092,11363.33300000001,396.53790788321805,4.73386750718347,3013.092944039338,Descriptive disagreement only; no automatic error label or exclusion.
CO_570934dfc7e7b82a01f5,PE_ac3d960daae67baaced1,2024,ST,TSS,7876.667,3571.290369180315,2639.499464534407,4630.390501024542,4305.3766308196855,5.378215121441,7876.667000000006,571.8292485178604,3.153166789980927,2999.4611206624545,Descriptive disagreement only; no automatic error label or exclusion.
CO_f6fbbe8d8f806b021952,PE_d16c9359453bd52cf91f,2024,ST,TSS,3166.667,3337.989270414365,2328.7124103403803,4380.040163516879,-171.322270414365,-0.2140133382957295,3166.6669999999986,343.4602333836285,1.218650176855462,2994.5290370307366,Descriptive disagreement only; no automatic error label or exclusion.
CO_96a1b74a5b8a5422d904,PE_d13bc6041e7d99270598,2025,MT,TSS,2896.667,3282.904290631212,2421.7370101556257,4158.682266047889,-386.2372906312117,-0.482482118304642,2896.667000000001,293.6343137098653,1.123611023116775,2989.269976921347,Descriptive disagreement only; no automatic error label or exclusion.
CO_118cbad83767b01b99cc,PE_a3ca60c116dd1f37f0d8,2025,ST,TSS,4773.333,3389.263581585697,2516.682625230192,4296.731781262141,1384.069418414303,1.7289597899412232,4773.332999999997,402.4629215879614,1.8867061587745448,2986.8006599977357,Descriptive disagreement only; no automatic error label or exclusion.
CO_327395d36643d906dc65,PE_2d9d459d5adb0af5888c,2023,ST,TSS,1633.333,3379.758934298575,2427.8257067976683,4342.220229980508,-1746.4259342985747,-2.1816103848115804,1633.333,395.03612206232015,0.5345165388318073,2984.722812236255,Descriptive disagreement only; no automatic error label or exclusion.
CO_827cbae38add7e00c29c,PE_799d2a28007a9327113e,2025,ST,TSS,2050.0,3155.1938409178783,2275.815317453752,4003.161065713996,-1105.1938409178783,-1.3805923934269928,2049.999999999999,254.1414387688883,0.7751906020948819,2901.05240214899,Descriptive disagreement only; no automatic error label or exclusion.
CO_e29a475527ea5ad7806d,PE_ab94cbdf0f0ae0ed0021,2017,CT,TSS,3936.667,3744.634016694773,2642.2498627746054,4890.728470484062,192.0329833052269,0.2398848656432105,3936.667000000004,848.664030708556,1.3329506747985824,2895.969985986217,Descriptive disagreement only; no automatic error label or exclusion.
CO_4e2717b5271b1c603b70,PE_1a63e3b4586af009f14e,2025,ST,TSS,1303.333,3098.929241635643,2204.14196375578,3971.920277351164,-1795.5962416356429,-2.243033231898427,1303.3329999999996,209.124509098011,0.4723201243076549,2889.804732537632,Descriptive disagreement only; no automatic error label or exclusion.
CO_126ce08606b6936011e0,PE_4653bf7848ab84c87e5f,2025,MT,TSS,7303.333,3032.4626181493795,2179.799880703683,4021.190777430088,4270.87038185062,5.335110407056394,7303.333000000002,162.61371930883695,3.082324297741373,2869.8488988405425,Descriptive disagreement only; no automatic error label or exclusion.
CO_9f397fc29a2635b57f1f,PE_b15e4fcb30712b14fe4a,2024,CT,TSS,1690.0,3333.824054963934,2317.969354234096,4314.586892140883,-1643.824054963934,-2.053441579561023,1689.999999999999,470.0225030614337,0.5266088938238542,2863.8015519025003,Descriptive disagreement only; no automatic error label or exclusion.
CO_72dbab0e0717addc37f7,PE_247629f51364308f6dd9,2024,MT,TSS,2203.333,3438.544252888484,2468.1003192822736,4373.682024718858,-1235.211252888484,-1.543008291284878,2203.3330000000005,575.9177283548618,0.7024812819447032,2862.6265245336226,Descriptive disagreement only; no automatic error label or exclusion.
CO_016f6a283da4a0d09e61,PE_8b9473a681d7906c1880,2025,MT,TSS,1846.667,3117.4017908573787,2205.0567909338074,3945.145441967617,-1270.7347908573788,-1.5873837885883553,1846.667,281.0473500367382,0.6758069178201906,2836.354440820641,Descriptive disagreement only; no automatic error label or exclusion.
CO_01bcd26a9462b9923855,PE_11a9aa9ee4b790243512,2025,ST,TSS,5493.333,3406.531481135,2580.924073983896,4332.966385600905,2086.801518865,2.6068027135802585,5493.333000000004,584.9413742188098,2.1187298052572743,2821.59010691619,Descriptive disagreement only; no automatic error label or exclusion.
CO_3eafdb7ea7bfd5a976de,PE_9fc5522dd20d6fa4e1e5,2025,ST,TSS,1526.667,3389.581334575225,2462.121371737994,4249.20844969518,-1862.914334575225,-2.327126034094295,1526.6669999999997,577.1017348038893,0.4098842111213626,2812.4795997713354,Descriptive disagreement only; no automatic error label or exclusion.
CO_2fb67def5c675a68ae7b,PE_c75935d586b36104cb3d,2025,MT,TSS,1266.667,3023.806556686857,2097.512478295529,3907.511130583911,-1757.1395566868573,-2.194993689194663,1266.6669999999997,215.48454749444625,0.453747737077212,2808.322009192411,Descriptive disagreement only; no automatic error label or exclusion.
CO_65b38055dce657be0df9,PE_ab94cbdf0f0ae0ed0021,2017,CT,TSS,5835.0,3794.50509550844,2694.309799752712,4941.544855053155,2040.49490449156,2.548957150926532,5835.000000000004,1037.0786570069506,2.0710447999473764,2757.4264385014894,Descriptive disagreement only; no automatic error label or exclusion.
CO_876ae30b6b93039e5a5a,PE_6e69486935006176abd1,2024,ST,TSS,2266.667,3178.786425976794,2163.798207019307,4178.921461449929,-912.119425976794,-1.1394065862280955,2266.6670000000004,422.68416825762745,0.7959636646502251,2756.1022577191666,Descriptive disagreement only; no automatic error label or exclusion.
CO_c03a6aa8f86dcc70cba8,PE_bf3c8f9a7d724b354b6c,2024,ST,TSS,3783.333,3273.898355947844,2332.840531001816,4250.735191900854,509.4346440521567,0.6363784962305591,3783.333,526.5893340707751,1.4057883720696172,2747.3090218770685,Descriptive disagreement only; no automatic error label or exclusion.
CO_b1b98760b142f4d8bc67,PE_4b8c548b006b309b30bd,2024,ST,TSS,5810.0,3360.188173955441,2390.439084973925,4375.303318208546,2449.811826044559,3.0602700152180127,5810.0,613.3092586089771,2.2431754435929565,2746.878915346464,Descriptive disagreement only; no automatic error label or exclusion.
CO_b3abeed147488ba3d1d0,PE_2e2197584fa9c47b9a6f,2025,ST,TSS,763.333,3054.788496930034,2107.275391428817,3910.7090522328017,-2291.455496930034,-2.862453545986729,763.333,368.1479791390209,0.1705834306071931,2686.640517791013,Descriptive disagreement only; no automatic error label or exclusion.
CO_2e2724396a541010fe3c,PE_a3ca60c116dd1f37f0d8,2025,ST,TSS,2860.0,3024.0151262041254,2172.3263847958333,3914.621039100227,-164.0151262041254,-0.2048853578991391,2859.999999999999,359.5694664895787,1.0793223322885763,2664.4456597145468,Descriptive disagreement only; no automatic error label or exclusion.
CO_ad24eef0de4c12c58734,PE_d13bc6041e7d99270598,2025,MT,TSS,900.0,2910.694901736416,2026.0513139208224,3724.175030742316,-2010.694901736416,-2.511731412232868,899.9999999999998,248.56763171505045,0.2811937758888562,2662.1272700213653,Descriptive disagreement only; no automatic error label or exclusion.
CO_3b0c6f9e0f558239ad0d,PE_f65307a28e67ec298437,2025,MT,TSS,206.667,2828.2718973687456,1917.095518832291,3682.962272296755,-2621.6048973687457,-3.27487147129983,206.66699999999992,183.91426353714692,0.0098213232704996,2644.357633831599,Descriptive disagreement only; no automatic error label or exclusion.
CO_2ce85020583bdcbc295e,PE_052d656fa1c2325091a7,2023,MT,TSS,856.667,3102.4631961580344,2013.1673963181547,4122.577017146766,-2245.7961961580345,-2.8054165982575743,856.6669999999999,486.9628617626656,0.1595844905072604,2615.5003343953686,Descriptive disagreement only; no automatic error label or exclusion.
CO_1807a71b6b12c1c6709d,PE_247629f51364308f6dd9,2024,MT,TSS,3890.0,3154.0396587885634,2201.69720399133,4138.794592597461,735.9603412114366,0.9193511683856208,3890.000000000002,542.0281559808886,1.445167434445799,2612.011502807675,Descriptive disagreement only; no automatic error label or exclusion.
CO_61b844a95023052b1b47,PE_3d18dfd8ec5f7b058614,2017,CT,TSS,3835.0,3624.955959937623,2391.0979276020425,4868.17769921211,210.04404006237743,0.2623840210274392,3834.999999999999,1024.285425907857,1.2132578645356635,2600.670534029766,Descriptive disagreement only; no automatic error label or exclusion.
CO_780124207fef06a8fabc,PE_1a63e3b4586af009f14e,2025,ST,TSS,1190.0,2776.246210786977,1927.636072771402,3622.054365377234,-1586.246210786977,-1.9815161572888425,1189.9999999999998,189.51073877802784,0.4318657880632032,2586.7354720089493,Descriptive disagreement only; no automatic error label or exclusion.
CO_d444ed8e7843d1fcbf5a,PE_fdeac2bbac5d3bc57c18,2025,MT,TSS,3900.0,2908.306455846621,2057.965852690909,3792.869148890007,991.6935441533788,1.2388094404613528,3899.999999999997,336.7315462794436,1.5381012055714245,2571.574909567177,Descriptive disagreement only; no automatic error label or exclusion.
CO_1b2267297dc6d4f905b8,PE_8b9473a681d7906c1880,2025,MT,TSS,2493.333,2806.301089913693,1928.8407605422008,3673.955537407888,-312.96808991369335,-0.3909552770954376,2493.333000000001,249.9314336098492,0.9683745972725194,2556.369656303844,Descriptive disagreement only; no automatic error label or exclusion.
CO_ef1d13a1b558836936f2,PE_ac3d960daae67baaced1,2024,ST,TSS,2136.667,3106.193917285501,2102.000995967749,4101.242651044,-969.526917285501,-1.211119206125347,2136.6669999999995,557.5975310895913,0.6816125939868918,2548.59638619591,Descriptive disagreement only; no automatic error label or exclusion.
CO_4f125385d94641416096,PE_0d0deda9b3de41b974d7,2023,ST,TSS,11553.333,2980.2403930590963,1973.498608134312,4156.826044521235,8573.092606940903,10.709385089820882,11553.332999999991,441.3726890302596,4.7965287411108815,2538.8677040288367,Descriptive disagreement only; no automatic error label or exclusion.
CO_34a6c02d8e9dd2843331,PE_4e38710c371eea0b3cdc,2023,MT,TSS,28956.667,2807.226980972516,1607.3621603892543,4498.696224262175,26149.440019027486,32.665507756233765,28956.666999999983,272.38820244202384,12.381700781877369,2534.838778530492,Descriptive disagreement only; no automatic error label or exclusion.
CO_63f51f684f8ca85903b3,PE_3468915c2c2313406f4f,2025,MT,TSS,260.0,2860.376608511134,1942.365538626947,3719.474729795289,-2600.376608511134,-3.248353395431845,260.00000000000006,339.3359377170002,-0.0342457221600141,2521.040670794134,Descriptive disagreement only; no automatic error label or exclusion.
CO_d5ac45375f4990d3c243,PE_c75935d586b36104cb3d,2025,MT,TSS,1043.333,2693.91448921567,1811.821365121112,3534.8392748850365,-1650.58148921567,-2.0618828701126257,1043.3330000000003,197.1218945396218,0.3652709130342189,2496.7925946760483,Descriptive disagreement only; no automatic error label or exclusion.
CO_66e4b26a83b164bdc86c,PE_9ef48b534b6eef30321b,2025,MT,TSS,14740.0,2724.042201098431,1862.2069902821756,3906.648567643243,12015.957798901569,15.010163215464312,14740.0,227.81451130150032,6.264251567219643,2496.227689796931,Descriptive disagreement only; no automatic error label or exclusion.
CO_8ed79e4807e54cebf361,PE_c048eef2d3cf689e2c62,2024,ST,TSS,2080.0,3207.5955141725453,2148.661996621734,4189.341244975963,-1127.595514172545,-1.4085762443591916,2079.999999999999,716.2225313119259,0.5886808125641086,2491.3729828606192,Descriptive disagreement only; no automatic error label or exclusion.
CO_a30f81a90be76c4a848e,PE_2e65ee229934a6773cd8,2025,ST,TSS,2360.0,2963.6283277985467,2095.617102096045,3832.462934122788,-603.6283277985467,-0.7540439033967185,2360.0000000000005,479.1957976791715,0.8118577784990934,2484.4325301193753,Descriptive disagreement only; no automatic error label or exclusion.
CO_056670757fd5acb31eb3,PE_11a9aa9ee4b790243512,2025,ST,TSS,1183.333,2973.631394122187,2102.536515878189,3847.7640001946975,-1790.298394122187,-2.236415236296372,1183.3329999999996,501.0750843813056,0.2944997650760942,2472.5563097408813,Descriptive disagreement only; no automatic error label or exclusion.
CO_071c3f4dcc4b4b2c6218,PE_9ef48b534b6eef30321b,2025,MT,TSS,1530.0,2723.115552225569,1862.203393852968,3609.0158013186256,-1193.1155522255694,-1.4904229420189676,1530.0000000000005,252.2084184296084,0.55156460918074,2470.9071337959604,Descriptive disagreement only; no automatic error label or exclusion.
CO_6f76f25988ea4f8c3187,PE_99cf3c3fee7c01adc465,2024,CT,TSS,17700.0,2850.545495670102,1810.6794988476047,4178.459726345173,14849.4545043299,18.54972691323692,17700.000000000007,386.1418357129113,7.473606454707804,2464.4036599571905,Descriptive disagreement only; no automatic error label or exclusion.
CO_1c50ecd1b033dd999f9a,PE_da42b5556ba7cfbb6645,2023,ST,TSS,1680.0,3063.000781714809,2091.482426652344,4039.128838208302,-1383.000781714809,-1.7276248642078031,1680.0000000000005,615.4838813371327,0.4595032753583198,2447.5169003776764,Descriptive disagreement only; no automatic error label or exclusion.
CO_97b8df60292baac6c533,PE_3d18dfd8ec5f7b058614,2017,CT,TSS,2988.333,3610.552249822677,2352.559346300241,4861.642059230602,-622.2192498226764,-0.77726741820747,2988.332999999999,1186.853147208446,0.7776170584335721,2423.699102614231,Descriptive disagreement only; no automatic error label or exclusion.
CO_8fddf385e2f160a5cb6a,PE_052d656fa1c2325091a7,2023,MT,TSS,2406.667,2908.233460747182,1986.6906005034816,3835.945089692949,-501.5664607471822,-0.6265496737934784,2406.666999999999,485.7410304247029,0.8291765237424714,2422.4924303224793,Descriptive disagreement only; no automatic error label or exclusion.
CO_e305f88bde4331f5d180,PE_b8308018e6102975285e,2017,CT,TSS,9165.0,3385.61326104626,2289.1598100227216,4514.902198328328,5779.38673895374,7.2195275390294595,9164.999999999993,968.9768050177904,3.537851082741385,2416.6364560284696,Descriptive disagreement only; no automatic error label or exclusion.
CO_d12ab7524a39979fd925,PE_6e69486935006176abd1,2024,ST,TSS,736.667,2823.197402342553,1787.9339403292,3791.849387188801,-2086.5304023425533,-2.6064640386847207,736.6670000000003,408.9833161032077,0.1414461682564175,2414.2140862393453,Descriptive disagreement only; no automatic error label or exclusion.
CO_37681a2a5b6bb0e0725f,PE_bf3c8f9a7d724b354b6c,2024,ST,TSS,2413.333,2918.5574533812637,1951.8019887992343,3934.7024556725,-505.2244533812632,-0.6311191860535448,2413.333,505.3541761021749,0.8235878288030166,2413.203277279089,Descriptive disagreement only; no automatic error label or exclusion.
CO_01d32aa501849c896edd,PE_56675aed5fac1616b941,2025,MT,TSS,180.0,2724.900227108849,1821.6192564287928,3573.484356896929,-2544.900227108849,-3.179053090505028,180.00000000000006,313.803044122928,-0.0577566989822826,2411.097182985921,Descriptive disagreement only; no automatic error label or exclusion.
CO_f79c5acdee5572581777,PE_2e2197584fa9c47b9a6f,2025,ST,TSS,860.0,2726.6588032100262,1822.1089508702933,3584.266277641428,-1866.6588032100265,-2.3318035709418936,859.9999999999998,317.3779942760137,0.2342252827743583,2409.2808089340124,Descriptive disagreement only; no automatic error label or exclusion.
CO_a21aed068c88a5473da7,PE_9f1340a7cc58d224829a,2024,ST,TSS,21160.0,2668.831132634363,1535.0344015927524,4072.014702899134,18491.16886736564,23.09890458913256,21160.00000000002,273.4623869235885,9.01576995955556,2395.3687457107744,Descriptive disagreement only; no automatic error label or exclusion.
CO_7f34a9c9fd36be54f1a5,PE_086c1f530ca53302a88b,2025,MT,TSS,800.0,2706.7988945248826,1788.4895886418196,3540.09621026237,-1906.7988945248824,-2.381946000884076,800.0000000000003,317.46786739999123,0.2082872128548385,2389.3310271248915,Descriptive disagreement only; no automatic error label or exclusion.
CO_ea32b892055572349685,PE_052d656fa1c2325091a7,2023,MT,TSS,686.667,2875.849777213051,1808.871945129102,3834.1085905200143,-2189.182777213051,-2.734695922238943,686.6669999999999,486.9628617626656,0.0862032091519017,2388.8869154503855,Descriptive disagreement only; no automatic error label or exclusion.
CO_fa3a46cee7a18cde4d1e,PE_4b8c548b006b309b30bd,2024,ST,TSS,1843.333,2950.3940837089385,1987.4619185547297,3953.3951865151457,-1107.0610837089384,-1.3829249265072332,1843.3330000000003,578.9884220157205,0.5457601482775694,2371.405661693218,Descriptive disagreement only; no automatic error label or exclusion.
CO_8c3de0e95df93aed61e7,PE_27d245801095a28119bc,2024,CT,TSS,2573.333,3250.037490727625,2257.066493916849,4251.031607275892,-676.7044907276245,-0.8453296045520264,2573.333000000001,888.9349060006143,0.7270781791188178,2361.1025847270107,Descriptive disagreement only; no automatic error label or exclusion.
CO_6b5a7db61a851ac37e1d,PE_4d8c0995181764fd2031,2023,ST,TSS,4000.0,2718.356231919828,1674.320189347218,3750.4823303288367,1281.6437680801723,1.6010111274462595,4000.000000000002,369.394703830433,1.5671674631086747,2348.961528089395,Descriptive disagreement only; no automatic error label or exclusion.
CO_71a15903634ac3e25174,PE_ea9f4afb0a59d1336d3c,2024,CT,TSS,4556.667,3390.4783031039515,2456.653523189695,4382.698040715358,1166.188696896049,1.4567862981375912,4556.667,1045.4181242493887,1.5156467156478983,2345.0601788545628,Descriptive disagreement only; no automatic error label or exclusion.
CO_1e3d88e829c7f5443290,PE_97ff290816fc14c1150e,2025,ST,TSS,1493.333,2813.601099859845,1890.919430904936,3684.2697483345937,-1320.2680998598448,-1.6492600921816492,1493.333,474.66798917481935,0.4397114339189538,2338.9331106850254,Descriptive disagreement only; no automatic error label or exclusion.
CO_efeefd8b89611f07c397,PE_f65307a28e67ec298437,2025,MT,TSS,220.0,2504.1866830493927,1619.3482468422485,3340.2563288134397,-2284.1866830493927,-2.85337344729154,219.99999999999991,165.5410075246212,0.0235074744068537,2338.6456755247714,Descriptive disagreement only; no automatic error label or exclusion.
CO_8602e93c4ffda792a37c,PE_1328229770dda7dc9c97,2024,CT,TSS,963.333,2535.1402656280866,1540.9524824730338,3454.968498883819,-1571.8072656280865,-1.96347923279882,963.3330000000002,216.7261734788244,0.322276268228129,2318.414092149262,Descriptive disagreement only; no automatic error label or exclusion.
CO_4fa797f265c81bff34f2,PE_1328229770dda7dc9c97,2024,CT,TSS,856.667,2534.5526523048734,1566.7625931236394,3433.6409775979328,-1677.8856523048737,-2.0959908414695216,856.6669999999999,216.7261734788244,0.2762333990690071,2317.826478826049,Descriptive disagreement only; no automatic error label or exclusion.
