Method,Scenario,Analyte,ComparisonTreatment,absolute_mean_kg,absolute_median_kg,absolute_lower_95_kg,absolute_upper_95_kg,n_absolute_draws,n_total_draws,n_valid_percent_draws,probability_treatment_lower_than_ct,n_invalid_percent_draws,fraction_invalid_percent_draws,definition,PointPercentDifference,primary_center_type,primary_center_within_draw_interval,Central_95_interval_percent
Bayes,model_only,TN,MT,0.9321807030384325,0.9800312146561883,-2.5477617071143213,4.222109209370816,1500,1500,1500,0.7446666666666667,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"6.917 (-17.78, 29.04)"
Bayes,model_only,TN,ST,0.5622182956132192,0.6018822647883928,-2.825300085682681,3.6946323607954334,1500,1500,1500,0.6413333333333333,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"4.203 (-20.33, 26.28)"
Bayes,model_only,TP,MT,-0.44221419632618336,-0.44923843492452353,-1.1603015528725722,0.27698725407060587,1500,1500,1500,0.09466666666666666,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"-31.31 (-156, 11.82)"
Bayes,model_only,TP,ST,-0.31197823090590837,-0.29917605245961587,-1.0202853286911269,0.30909660552942897,1500,1500,1500,0.166,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"-21.21 (-97.22, 19.71)"
Bayes,model_only,TSS,MT,171.52563377302482,146.9018707126986,-483.10070608731706,945.4696812342485,1500,1500,1500,0.6813333333333333,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"7.784 (-34.6, 36.79)"
Bayes,model_only,TSS,ST,200.3439390250898,191.88204310941433,-429.50665771497637,878.8699756156891,1500,1500,1500,0.722,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"10.53 (-27.54, 39.86)"
ML,full_record_model_only,TN,MT,6.199207329805451,5.854812584917903,0.4622080193030526,13.635358563525262,2000,2000,2000,0.984,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",31.491722192584938,mean_of_replicate_annual_plot_totals,True,"31.49 (2.837, 53.49)"
ML,full_record_model_only,TN,ST,6.48359189178756,6.164652722830735,0.8270595952412892,14.36737148941555,2000,2000,2000,0.989,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",33.22027031251821,mean_of_replicate_annual_plot_totals,True,"33.22 (5.442, 55.05)"
ML,full_record_model_only,TP,MT,0.016067065144555255,0.08046402682133857,-1.9657402420550651,1.4261205053773218,2000,2000,2000,0.5655,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-2.2310128879142934,mean_of_replicate_annual_plot_totals,True,"-2.231 (-88.89, 40.46)"
ML,full_record_model_only,TP,ST,0.10410332428214811,0.11496969300973126,-1.3919072313146852,1.5102040728384805,2000,2000,2000,0.592,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",0.7736446021502377,mean_of_replicate_annual_plot_totals,True,"0.7736 (-60.14, 43.3)"
ML,full_record_model_only,TSS,MT,1152.7455361769353,1131.7535118752803,-307.36463834733297,2530.8684668612727,2000,2000,2000,0.9625,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",36.29884699176931,mean_of_replicate_annual_plot_totals,True,"36.3 (-11.1, 61.32)"
ML,full_record_model_only,TSS,ST,1104.0259554329784,1066.054649597694,-95.17710454481853,2531.562960317286,2000,2000,2000,0.97,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",34.911330236250585,mean_of_replicate_annual_plot_totals,True,"34.91 (-3.192, 59.69)"
