ConcentrationObservationID,PhysicalEventID,Year,Treatment,Analyte,Observed,Predicted,Lower95,Upper95,residual_observed_minus_predicted,standardized_discrepancy_Bayes,y_true,y_pred,standardized_discrepancy_ML,BayesMLAbsolutePredictionDifference_mg_L,review_note
CO_ff71027b45c6c8a6a2bc,PE_a249f721c9cded6ed477,2017,CT,TSS,738.333,0.0,0.0,1532.0748593927306,738.333,0.8923884781690077,738.3329999999997,1636.9478745778115,-0.3939640406497718,1636.9478745778115,Descriptive disagreement only; no automatic error label or exclusion.
CO_02e6ce02541269e4c44d,PE_44d1a7f433fe780ac78b,2025,ST,TSS,1600.0,2303.2492083294173,511.0542919499472,4046.895385089674,-703.2492083294173,-0.8499843441843291,1599.9999999999995,666.8422063784162,0.4091080899497745,1636.4070019510011,Descriptive disagreement only; no automatic error label or exclusion.
CO_1107ced740aa492021b4,PE_f071df1dfa8de45515c1,2023,CT,TSS,2060.0,1860.26073734192,0.0,3992.0643413999614,199.73926265807995,0.2414154814075,2060.0,240.8309384954024,0.7975465512209767,1619.4297988465178,Descriptive disagreement only; no automatic error label or exclusion.
CO_cac3b69afa92db4a9988,PE_a249f721c9cded6ed477,2017,CT,TSS,776.667,0.0,0.0,1532.0748593927306,776.667,0.9387209865658026,776.6670000000001,1543.730192379518,-0.3362901319049785,1543.730192379518,Descriptive disagreement only; no automatic error label or exclusion.
CO_86c7c2b542904358041f,PE_c0e9a65e116d987d3dfe,2017,CT,TSS,810.0,0.0,0.0,1420.9977685428448,810.0,0.9790090207493044,810.0000000000002,1521.947988265026,-0.3121269346015913,1521.947988265026,Descriptive disagreement only; no automatic error label or exclusion.
CO_fa0f652bbbf464093a3d,PE_f6579064c70952c33aa8,2024,ST,TSS,756.667,1890.0952849793025,104.3860870319204,3643.544828109007,-1133.4282849793026,-1.369921623910063,756.6669999999997,369.9544879252962,0.1695396194040872,1520.1407970540063,Descriptive disagreement only; no automatic error label or exclusion.
CO_966e2c0557566e3dd072,PE_f6579064c70952c33aa8,2024,ST,TSS,766.667,1890.0952849793025,104.3860870319204,3643.544828109007,-1123.4282849793026,-1.357835092789701,766.6670000000001,389.73269032206485,0.1652527327349433,1500.3625946572377,Descriptive disagreement only; no automatic error label or exclusion.
CO_8d601fad07956dfe4d0e,PE_f2544036a8cdc2b562ca,2025,MT,TSS,746.667,1843.610257481745,89.60893948590979,3589.239733187487,-1096.9432574817451,-1.3258238818824142,746.6670000000001,343.3226619549241,0.1768312206762676,1500.287595526821,Descriptive disagreement only; no automatic error label or exclusion.
CO_126ce08606b6936011e0,PE_f2544036a8cdc2b562ca,2025,MT,TSS,7303.333,1843.610257481745,89.60893948590979,3589.239733187487,5459.722742518255,6.598910883599388,7303.333000000002,349.6249689920515,3.048592885446884,1493.9852884896936,Descriptive disagreement only; no automatic error label or exclusion.
CO_0c3ec8fd15bb10a5fd84,PE_3a4478840ec05680e176,2024,CT,TSS,366.667,2191.9332000934887,319.97629816913343,3970.24851783872,-1825.2662000934888,-2.206113673037445,366.667,724.1044792931262,-0.1567050775652341,1467.8287208003626,Descriptive disagreement only; no automatic error label or exclusion.
CO_b4ef302bb75ad3b73223,PE_f2544036a8cdc2b562ca,2025,MT,TSS,900.0,1843.610257481745,89.60893948590979,3589.239733187487,-943.6102574817452,-1.1404974742545708,899.9999999999998,376.69870333896847,0.2294218570627422,1466.9115541427766,Descriptive disagreement only; no automatic error label or exclusion.
CO_a21f0625186410da4908,PE_f2544036a8cdc2b562ca,2025,MT,TSS,3490.0,1843.610257481745,89.60893948590979,3589.239733187487,1646.389742518255,1.9899140859191315,3490.000000000002,381.3677886634213,1.3628633817658309,1462.2424688183237,Descriptive disagreement only; no automatic error label or exclusion.
CO_d521f6b8e833ac6ef2ee,PE_3a4478840ec05680e176,2024,CT,TSS,286.667,2191.9332000934887,319.97629816913343,3970.24851783872,-1905.2662000934888,-2.3028059220003394,286.66700000000003,741.490772092044,-0.1994004507449724,1450.4424280014446,Descriptive disagreement only; no automatic error label or exclusion.
CO_4e1a87c318200fe1c12d,PE_c6a22d9daf9658c76f8d,2017,CT,TSS,920.0,0.0,0.0,1484.592660534661,920.0,1.1119608630732842,920.0,1448.8814527775005,-0.231868267547694,1448.8814527775005,Descriptive disagreement only; no automatic error label or exclusion.
CO_55342f1a13b302abc505,PE_c0e9a65e116d987d3dfe,2017,CT,TSS,940.0,0.0,0.0,1420.9977685428448,940.0,1.1361339253140077,939.9999999999995,1445.0127591025955,-0.2214039326349039,1445.0127591025955,Descriptive disagreement only; no automatic error label or exclusion.
CO_30e1b5ad43bc22828997,PE_326f1ee42ddcd2cd3c31,2025,ST,TSS,1556.667,2449.670148134556,714.5177498465994,4163.472477725115,-893.0031481345554,-1.079331034050935,1556.667,1006.5884120970684,0.2411613576583351,1443.0817360374874,Descriptive disagreement only; no automatic error label or exclusion.
CO_9ef0176b250373fd2ed6,PE_3a4478840ec05680e176,2024,CT,TSS,2103.333,2191.9332000934887,319.97629816913343,3970.24851783872,-88.60020009348864,-0.1070869075700231,2103.333000000001,773.8949365220204,0.5828423344622045,1418.0382635714682,Descriptive disagreement only; no automatic error label or exclusion.
CO_219d3eb88915c02bd530,PE_c6a22d9daf9658c76f8d,2017,CT,TSS,1350.0,0.0,0.0,1484.592660534661,1350.0,1.631681701248841,1350.0000000000002,1402.2629871631452,-0.0229127495901881,1402.2629871631452,Descriptive disagreement only; no automatic error label or exclusion.
CO_704a7cde59a6a4e06447,PE_fc1529c70189a30552dd,2023,ST,TSS,3513.333,1855.6974433787743,47.965479639242176,3685.203659790192,1657.6355566212255,2.003506374132068,3513.333000000001,465.13299472963314,1.3363691440664935,1390.5644486491412,Descriptive disagreement only; no automatic error label or exclusion.
CO_8fe37e80692f22c6ffda,PE_c0e9a65e116d987d3dfe,2017,CT,TSS,810.0,0.0,0.0,1420.9977685428448,810.0,0.9790090207493044,810.0000000000002,1390.3395488151689,-0.2544281427652817,1390.3395488151689,Descriptive disagreement only; no automatic error label or exclusion.
CO_1e3d88e829c7f5443290,PE_326f1ee42ddcd2cd3c31,2025,ST,TSS,1493.333,2449.670148134556,714.5177498465994,4163.472477725115,-956.3371481345552,-1.155879870248634,1493.333,1060.3984988403572,0.1898039196086967,1389.2716492941986,Descriptive disagreement only; no automatic error label or exclusion.
CO_fdd9f143c54b9de840e9,PE_76eec8ae39fe2d6f5031,2025,ST,TSS,4696.667,2018.0579753484417,252.78711162417855,3746.0819251722105,2678.6090246515587,3.2375091335732997,4696.667000000002,672.2256241009546,1.764365614971831,1345.8323512474872,Descriptive disagreement only; no automatic error label or exclusion.
CO_9742e51b94d8fc3d6d33,PE_8d90127b55de039c6ab7,2023,MT,TSS,4103.333,1745.4662114320424,86.4588155413303,3493.8743220132847,2357.866788567957,2.8498430317694114,4103.332999999998,405.50775921984354,1.621173001569671,1339.9584522121988,Descriptive disagreement only; no automatic error label or exclusion.
CO_f8a3778c87f3deb1a648,PE_c6a22d9daf9658c76f8d,2017,CT,TSS,890.0,0.0,0.0,1484.592660534661,890.0,1.0757012697121988,889.9999999999997,1322.4458029422733,-0.189589668175942,1322.4458029422733,Descriptive disagreement only; no automatic error label or exclusion.
CO_d4d0c956edc1843f0d4d,PE_76eec8ae39fe2d6f5031,2025,ST,TSS,1263.333,2018.0579753484417,252.78711162417855,3746.0819251722105,-754.7249753484416,-0.912200690186322,1263.3330000000003,698.2135596556038,0.2477554561651515,1319.8444156928379,Descriptive disagreement only; no automatic error label or exclusion.
CO_05c9a853f40ef6c95690,PE_fc1529c70189a30552dd,2023,ST,TSS,2643.333,1855.6974433787743,47.965479639242176,3685.203659790192,787.6355566212255,0.951978166660592,2643.333,540.5411317024477,0.9218903498222168,1315.1563116763266,Descriptive disagreement only; no automatic error label or exclusion.
CO_6b5a7db61a851ac37e1d,PE_fc1529c70189a30552dd,2023,ST,TSS,4000.0,1855.6974433787743,47.965479639242176,3685.203659790192,2144.302556621225,2.591717958207378,4000.000000000002,540.5411317024477,1.5166701918399814,1315.1563116763266,Descriptive disagreement only; no automatic error label or exclusion.
CO_e62f09248c3547afd42a,PE_c6f4076701513ce44077,2023,ST,TSS,4006.667,1555.2993293596337,0.0,3714.718162133236,2451.367670640366,2.9628531638643563,4006.6669999999967,255.3840750615973,1.6446095213186416,1299.9152542980364,Descriptive disagreement only; no automatic error label or exclusion.
CO_f6fbbe8d8f806b021952,PE_f6579064c70952c33aa8,2024,ST,TSS,3166.667,1890.0952849793025,104.3860870319204,3643.544828109007,1276.5717150206974,1.5429323760971274,3166.6669999999986,593.2459363971526,1.1282200964974365,1296.84934858215,Descriptive disagreement only; no automatic error label or exclusion.
CO_6f76f25988ea4f8c3187,PE_3a4478840ec05680e176,2024,CT,TSS,17700.0,2191.9332000934887,319.97629816913343,3970.24851783872,15508.066799906512,18.743873199371944,17700.000000000007,902.022035523814,7.364444391976097,1289.9111645696748,Descriptive disagreement only; no automatic error label or exclusion.
CO_8d698bdb73a170ebeec4,PE_8d90127b55de039c6ab7,2023,MT,TSS,1203.333,1745.4662114320424,86.4588155413303,3493.8743220132847,-542.1332114320423,-0.6552509931355055,1203.333,466.2233402244213,0.3231581272273052,1279.2428712076212,Descriptive disagreement only; no automatic error label or exclusion.
CO_895185726a33b541a5b1,PE_8d90127b55de039c6ab7,2023,MT,TSS,1670.0,1745.4662114320424,86.4588155413303,3493.8743220132847,-75.46621143204243,-0.0912124713009183,1669.999999999999,466.2233402244213,0.5277507977462341,1279.2428712076212,Descriptive disagreement only; no automatic error label or exclusion.
CO_95db85f998543c1987b6,PE_4a45291481f1020c04f7,2017,CT,TSS,536.667,0.0,0.0,1352.9908352057068,536.667,0.6486442396771198,536.667,1272.1825666846307,-0.3224592568067853,1272.1825666846307,Descriptive disagreement only; no automatic error label or exclusion.
CO_5f41df1a223ccd950795,PE_76eec8ae39fe2d6f5031,2025,ST,TSS,6906.667,2018.0579753484417,252.78711162417855,3746.0819251722105,4888.609024651559,5.908632511173254,6906.666999999997,747.0984703361344,2.7004321598233494,1270.9595050123073,Descriptive disagreement only; no automatic error label or exclusion.
CO_85bda77b04a66855e5db,PE_a86f0dd73b63a18791b9,2017,CT,TSS,2538.333,520.282494452259,0.0,2099.914254930253,2018.050505547741,2.4391230237764603,2538.333,1783.9281676352232,0.3307405479836685,1263.6456731829642,Descriptive disagreement only; no automatic error label or exclusion.
CO_3350f5517c1779f956e6,PE_ef5b618a3b1b8ffbd8e4,2025,CT,TSS,1086.667,44.32446632041547,0.0,1759.8221033841578,1042.3425336795844,1.2598305471395048,1086.667,1307.8857559780697,-0.0969850794130044,1263.5612896576542,Descriptive disagreement only; no automatic error label or exclusion.
CO_6251ae39f21cf2acfadf,PE_8d90127b55de039c6ab7,2023,MT,TSS,1306.667,1745.4662114320424,86.4588155413303,3493.8743220132847,-438.7992114320425,-0.5303560324563592,1306.667,485.2762173172588,0.3601080294271833,1260.1899941147835,Descriptive disagreement only; no automatic error label or exclusion.
CO_9d80a28849f5775dd1ab,PE_6f90d69c4aa146a04e18,2023,ST,TSS,1883.333,1457.8565445817594,0.0,3671.2558952250592,425.4764554182407,0.5142534419393789,1883.3330000000008,205.36026811000949,0.7356443079868864,1252.49627647175,Descriptive disagreement only; no automatic error label or exclusion.
CO_a590c9fa5dd7b9cc589d,PE_76eec8ae39fe2d6f5031,2025,ST,TSS,1236.667,2018.0579753484417,252.78711162417855,3746.0819251722105,-781.3909753484418,-0.944430634071879,1236.6669999999997,768.0814109762103,0.2054338040295594,1249.9765643722312,Descriptive disagreement only; no automatic error label or exclusion.
CO_bb5df7833e2dfec48d12,PE_f6579064c70952c33aa8,2024,ST,TSS,10836.67,1890.0952849793025,104.3860870319204,3643.544828109007,8946.574715020697,10.813305371373952,10836.67,678.8293889137886,4.4533248276131765,1211.265896065514,Descriptive disagreement only; no automatic error label or exclusion.
CO_0a5c5a711f8120a7cc1a,PE_6ee044c77bdf30366b5d,2021,ST,TSS,1833.333,1587.4330248743586,0.0,3263.223831540323,245.8999751256415,0.2972077701852255,1833.3330000000003,390.0213368191783,0.6327659499413533,1197.4116880551803,Descriptive disagreement only; no automatic error label or exclusion.
CO_48485ccc552f52bc9ff6,PE_68d44a8c5ee2992c2c36,2023,ST,TSS,4500.0,1600.9426076754255,0.0,3395.7323514767413,2899.0573923245747,3.5039547392045858,4499.999999999999,427.14471575143455,1.785590880095541,1173.7978919239908,Descriptive disagreement only; no automatic error label or exclusion.
CO_9af343f04d967eaa13ab,PE_f544dd1f1224ddc9abde,2021,MT,TSS,1910.0,1635.117782809422,0.0,3430.289221590023,274.8822171905781,0.3322372472507969,1910.0,466.4474416976957,0.6328715613863859,1168.6703411117262,Descriptive disagreement only; no automatic error label or exclusion.
CO_6d199e0e98321ffa0c82,PE_4ba63451b7dc89c0a556,2013,ST,TSS,173.5,0.0,0.0,1807.0953091004023,173.5,0.2097013149382769,173.49999999999994,1155.515861853324,-0.4305280803410553,1155.515861853324,Descriptive disagreement only; no automatic error label or exclusion.
CO_bdf346e55a5fc0428e25,PE_199b5b7c1aaa1098c691,2023,MT,TSS,1306.667,1344.898140127228,0.0,3451.36296258906,-38.23114012722817,-0.0462081864914655,1306.667,189.9885807958136,0.4895658358012044,1154.9095593314146,Descriptive disagreement only; no automatic error label or exclusion.
CO_bc2ce35e554fa0feda8e,PE_4a45291481f1020c04f7,2017,CT,TSS,550.0,0.0,0.0,1352.9908352057068,550.0,0.6647592116198981,550.0000000000002,1153.6271628678735,-0.2646377250778451,1153.6271628678735,Descriptive disagreement only; no automatic error label or exclusion.
CO_0e05fcf56a125fb7285a,PE_4a45291481f1020c04f7,2017,CT,TSS,1103.333,0.0,0.0,1352.9908352057068,1103.333,1.333546864062213,1103.3330000000003,1153.394907430024,-0.0219477686066937,1153.394907430024,Descriptive disagreement only; no automatic error label or exclusion.
CO_5c37f47e32a77a3f1392,PE_ee0d84028e7204c9f8b6,2023,CT,TSS,1083.333,156.70517870288313,0.0,1903.0978103067075,926.627821297117,1.1199715999100643,1083.333,1302.3272149619015,-0.0960098127085307,1145.6220362590184,Descriptive disagreement only; no automatic error label or exclusion.
CO_082b86d1dabd04fc1839,PE_01ea2f88880fff50efcb,2012,MT,TSS,272.4,0.0,0.0,1762.2092042674362,272.4,0.329237107718655,272.39999999999986,1144.8770305458545,-0.3825048817375165,1144.8770305458545,Descriptive disagreement only; no automatic error label or exclusion.
CO_5896935fd3cb0b313ee1,PE_6ee044c77bdf30366b5d,2021,ST,TSS,1970.0,1587.4330248743586,0.0,3263.223831540323,382.5669751256414,0.4623907650478738,1970.0,443.09728038750205,0.6694133183364936,1144.3357444868566,Descriptive disagreement only; no automatic error label or exclusion.
CO_14765103586ae8384b08,PE_fc1529c70189a30552dd,2023,ST,TSS,2346.667,1855.6974433787743,47.965479639242176,3685.203659790192,490.96955662122537,0.5934118825252668,2346.6670000000004,726.6520869983066,0.7102348726854634,1129.0453563804676,Descriptive disagreement only; no automatic error label or exclusion.
CO_98aa388d087d08bd2c55,PE_51b615c0027e4e29028e,2021,MT,TSS,866.667,1494.6478481106265,0.0,3184.59341756737,-627.9808481106264,-0.7590110063680273,866.6669999999999,366.4295984121415,0.2193103559589813,1128.218249698485,Descriptive disagreement only; no automatic error label or exclusion.
CO_99e095af6b6c330d4d89,PE_ef5b618a3b1b8ffbd8e4,2025,CT,TSS,1390.0,44.32446632041547,0.0,1759.8221033841578,1345.6755336795843,1.626454921572775,1390.0,1165.046370663504,0.0986224947743873,1120.7219043430885,Descriptive disagreement only; no automatic error label or exclusion.
CO_296035ee7b1f0fc62e91,PE_8d90127b55de039c6ab7,2023,MT,TSS,7110.0,1745.4662114320424,86.4588155413303,3493.8743220132847,5364.533788567957,6.483860458175892,7110.000000000003,628.6868638610094,2.8414890339194585,1116.779347571033,Descriptive disagreement only; no automatic error label or exclusion.
CO_39ddc9753eb45a54f770,PE_33074ef569f8079ca2c5,2021,CT,TSS,2423.333,1688.2057931608929,144.97097854609046,3327.703282697897,735.1272068391072,0.8885137862885504,2423.333000000001,573.9025552477863,0.8108135214850554,1114.3032379131066,Descriptive disagreement only; no automatic error label or exclusion.
CO_732394c9545439bf5afb,PE_a86f0dd73b63a18791b9,2017,CT,TSS,2673.333,520.282494452259,0.0,2099.914254930253,2153.050505547741,2.6022911939013444,2673.332999999999,1632.877873109073,0.456148587677564,1112.595378656814,Descriptive disagreement only; no automatic error label or exclusion.
CO_72f721d2f1fa58d73ece,PE_0db94b33091790ae448c,2017,CT,TSS,2370.0,126.54130877946864,0.0,1688.093527095769,2243.458691220532,2.711563328868307,2370.000000000001,1235.7693092891882,0.4972609719501372,1109.2280005097195,Descriptive disagreement only; no automatic error label or exclusion.
CO_c5752834adcb7f52bfbc,PE_17f8630aaa6312f3912a,2023,CT,TSS,2403.333,1563.3107965923,0.0,3307.4362439729584,840.0222034077001,1.0152954503282043,2403.333,459.11894995491855,0.8523678437925674,1104.1918466373813,Descriptive disagreement only; no automatic error label or exclusion.
CO_41bee82cc0b1bb23541f,PE_5fe6f2ac660a17d837bd,2020,CT,TSS,503.333,0.0,0.0,1807.1657875114925,503.333,0.6083549968405059,503.3329999999999,1097.2755074822985,-0.2603918505926335,1097.2755074822985,Descriptive disagreement only; no automatic error label or exclusion.
CO_ecd9588de882d3edf36f,PE_51b615c0027e4e29028e,2021,MT,TSS,833.333,1494.6478481106265,0.0,3184.59341756737,-661.3148481106265,-0.7993002492046414,833.3330000000003,401.5562490856527,0.1892963473687936,1093.0915990249737,Descriptive disagreement only; no automatic error label or exclusion.
CO_66ed0ebd1bf4c956e91d,PE_68d44a8c5ee2992c2c36,2023,ST,TSS,2113.333,1600.9426076754255,0.0,3395.7323514767413,512.3903923245746,0.6193022422605354,2113.333,508.5427904070473,0.7035601716068506,1092.3998172683782,Descriptive disagreement only; no automatic error label or exclusion.
